slice,feature,importance
slice6,slice6_original_gldm_DependenceNonUniformityNormalized,0.0005531455732233775
slice6,slice6_original_gldm_DependenceEntropy,0.000542573574811209
slice6,slice6_original_shape2D_Sphericity,0.0005324261651993283
slice6,slice6_original_glrlm_GrayLevelNonUniformity,0.0005322329328296061
slice6,slice6_original_glrlm_GrayLevelVariance,0.0004978278484728284
slice6,slice6_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.00047422490740191015
slice6,slice6_original_glcm_Id,0.00046929729892529254
slice6,slice6_original_glrlm_LongRunHighGrayLevelEmphasis,0.0004580848333018803
slice6,slice6_original_firstorder_MeanAbsoluteDeviation,0.0004220270289245949
slice6,slice6_original_glcm_ClusterProminence,0.0004080202713613675
slice6,slice6_original_glszm_GrayLevelNonUniformityNormalized,0.000407147533728101
slice6,slice6_original_glrlm_RunLengthNonUniformity,0.00039123557326146795
slice6,slice6_original_glrlm_RunPercentage,0.0003879320718230439
slice6,slice6_original_glszm_GrayLevelNonUniformity,0.0003862317327227689
slice6,slice6_original_glszm_SmallAreaHighGrayLevelEmphasis,0.00038016639203903
slice6,slice6_original_firstorder_Variance,0.0003778947584197047
slice6,slice6_original_glrlm_HighGrayLevelRunEmphasis,0.00037654904880800105
slice6,slice6_original_glszm_ZonePercentage,0.00036911598321295587
slice6,slice6_original_glrlm_ShortRunHighGrayLevelEmphasis,0.000351498262154087
slice6,slice6_original_glcm_Imc1,0.00033132762778664387
slice6,slice6_original_glcm_DifferenceEntropy,0.0002921405717856698
slice6,slice6_original_firstorder_Mean,0.00027120842505844395
slice6,slice6_original_glcm_ClusterTendency,0.0002539350425187193
slice6,slice6_original_glcm_Contrast,0.00021994526070331105
slice6,slice6_original_glrlm_RunVariance,0.00020646415030554314
slice6,slice6_original_gldm_GrayLevelVariance,0.00020271641558036068
slice6,slice6_original_glcm_JointAverage,0.00019051449281175413
slice6,slice6_original_gldm_LargeDependenceLowGrayLevelEmphasis,0.00018354796736705142
slice6,slice6_original_gldm_SmallDependenceEmphasis,0.00015817393661602284
slice6,slice6_original_gldm_DependenceVariance,0.0001396944317325459
slice6,slice6_original_gldm_LargeDependenceEmphasis,0.00012586911806257073
slice6,slice6_original_glrlm_ShortRunEmphasis,0.00012436442065057976
slice6,slice6_original_glrlm_GrayLevelNonUniformityNormalized,0.00010624467523738491
slice6,slice6_original_glcm_SumEntropy,0.00010587329775142568
slice6,slice6_original_firstorder_Skewness,0.00010534416520398028
slice6,slice6_original_glcm_InverseVariance,0.0001047501285307568
slice6,slice6_original_glszm_GrayLevelVariance,0.0001036271366400339
slice6,slice6_original_firstorder_90Percentile,9.638352105295194e-05
slice6,slice6_original_glszm_ZoneVariance,7.275151729074134e-05
slice6,slice6_original_glcm_JointEntropy,6.908409265834098e-05
slice6,slice6_original_glszm_LargeAreaLowGrayLevelEmphasis,5.536827373052689e-05
slice6,slice6_original_glszm_SizeZoneNonUniformityNormalized,4.4663255967377755e-05
slice6,slice6_original_glcm_SumAverage,2.895948794005155e-05
slice6,slice6_original_firstorder_Minimum,0.0
slice6,slice6_original_glrlm_LongRunEmphasis,0.0
slice6,slice6_original_glrlm_RunLengthNonUniformityNormalized,0.0
slice6,slice6_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
slice6,slice6_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0
slice6,slice6_original_glcm_DifferenceAverage,0.0
slice6,slice6_original_glcm_Idm,0.0
slice6,slice6_original_ngtdm_Busyness,0.0
slice7,slice7_original_gldm_DependenceNonUniformityNormalized,0.005896120502212965
slice7,slice7_original_glrlm_LongRunEmphasis,0.0037155702619964576
slice7,slice7_original_shape2D_MinorAxisLength,0.002269706992333342
slice7,slice7_original_glcm_JointEnergy,0.0021112219337897815
slice7,slice7_original_glcm_MaximumProbability,0.002011157308084441
slice7,slice7_original_firstorder_InterquartileRange,0.0016634307112888963
slice7,slice7_original_firstorder_90Percentile,0.0016053688233859998
slice7,slice7_original_glrlm_RunEntropy,0.0015865408474912811
slice7,slice7_original_shape2D_MaximumDiameter,0.0015344415449850225
slice7,slice7_original_glcm_Idmn,0.0015306750586508407
slice7,slice7_original_glcm_Autocorrelation,0.0014898842217638342
slice7,slice7_original_firstorder_Range,0.0014845379082897329
slice7,slice7_original_shape2D_MeshSurface,0.0014722037615068875
slice7,slice7_original_glszm_SmallAreaEmphasis,0.0013108998719990645
slice7,slice7_original_glcm_MCC,0.0011769046156583135
slice7,slice7_original_glszm_ZoneVariance,0.0011539819696061448
slice7,slice7_original_glcm_SumAverage,0.0011100742176161468
slice7,slice7_original_ngtdm_Contrast,0.0010814987341632573
slice7,slice7_original_firstorder_Skewness,0.0010244420139618705
slice7,slice7_original_shape2D_Sphericity,0.0009622201178289347
slice7,slice7_original_glrlm_HighGrayLevelRunEmphasis,0.000959220914179085
slice7,slice7_original_ngtdm_Coarseness,0.0009366433096043748
slice7,slice7_original_firstorder_Energy,0.0009242840209370037
slice7,slice7_original_gldm_DependenceEntropy,0.0008970782415028814
slice7,slice7_original_shape2D_Elongation,0.0008752125452459619
slice7,slice7_original_glrlm_RunLengthNonUniformity,0.0008445894449627149
slice7,slice7_original_glrlm_GrayLevelNonUniformityNormalized,0.0008407004943068497
slice7,slice7_original_firstorder_RobustMeanAbsoluteDeviation,0.0008377205159740033
slice7,slice7_original_glcm_DifferenceAverage,0.0008105406980691217
slice7,slice7_original_ngtdm_Strength,0.000794497671281264
slice7,slice7_original_glrlm_LongRunLowGrayLevelEmphasis,0.0007934213456286606
slice7,slice7_original_firstorder_Median,0.000789234582402267
slice7,slice7_original_glszm_LowGrayLevelZoneEmphasis,0.000770898618676122
slice7,slice7_original_glszm_SizeZoneNonUniformityNormalized,0.000768407446344663
slice7,slice7_original_firstorder_Kurtosis,0.0007631616052325588
slice7,slice7_original_glcm_ClusterProminence,0.0007418824744169748
slice7,slice7_original_gldm_GrayLevelNonUniformity,0.0007103732712486011
slice7,slice7_original_glrlm_RunVariance,0.0007044622584428329
slice7,slice7_original_shape2D_MajorAxisLength,0.0007028472841460682
slice7,slice7_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.00065676110645759
slice7,slice7_original_firstorder_Uniformity,0.000653364229554275
slice7,slice7_original_glcm_InverseVariance,0.0005896416158571568
slice7,slice7_original_glrlm_RunLengthNonUniformityNormalized,0.0005877583700126172
slice7,slice7_original_firstorder_Mean,0.0005664711836839086
slice7,slice7_original_glszm_SizeZoneNonUniformity,0.0005604559935323981
slice7,slice7_original_glszm_LargeAreaLowGrayLevelEmphasis,0.0005572586256595224
slice7,slice7_original_glcm_Correlation,0.0005463268595553022
slice7,slice7_original_glcm_Imc2,0.0005417827897161299
slice7,slice7_original_firstorder_Maximum,0.0005272954588711986
slice7,slice7_original_glszm_GrayLevelNonUniformity,0.0004749207560512659
slice7,slice7_original_glcm_SumSquares,0.0004627072728703356
slice7,slice7_original_glrlm_GrayLevelVariance,0.00045565079129089895
slice7,slice7_original_glcm_JointAverage,0.00043996936287211855
slice7,slice7_original_glrlm_RunPercentage,0.0004392708709402029
slice7,slice7_original_shape2D_PerimeterSurfaceRatio,0.00042875501446560315
slice7,slice7_original_firstorder_TotalEnergy,0.0004164546500142767
slice7,slice7_original_glszm_GrayLevelVariance,0.0004095852078289451
slice7,slice7_original_glszm_LargeAreaEmphasis,0.00040163815312529104
slice7,slice7_original_gldm_DependenceNonUniformity,0.0003983950247223578
slice7,slice7_original_glcm_JointEntropy,0.00039801690042780546
slice7,slice7_original_ngtdm_Busyness,0.00038718633053718814
slice7,slice7_original_glszm_GrayLevelNonUniformityNormalized,0.0003865328297497074
slice7,slice7_original_glszm_ZonePercentage,0.0003839976405422574
slice7,slice7_original_glrlm_LongRunHighGrayLevelEmphasis,0.000368844281497986
slice7,slice7_original_gldm_LowGrayLevelEmphasis,0.000368461051523417
slice7,slice7_original_firstorder_Entropy,0.0003676263237800679
slice7,slice7_original_glcm_DifferenceVariance,0.00036736010910566857
slice7,slice7_original_glszm_HighGrayLevelZoneEmphasis,0.00036581915756637133
slice7,slice7_original_ngtdm_Complexity,0.0003632665406875743
slice7,slice7_original_glrlm_ShortRunEmphasis,0.0003549013387053923
slice7,slice7_original_shape2D_PixelSurface,0.0003505540089103002
slice7,slice7_original_shape2D_Perimeter,0.00031363343403418144
slice7,slice7_original_glcm_Id,0.0002996852586221574
slice7,slice7_original_gldm_SmallDependenceEmphasis,0.00028076994369301544
slice7,slice7_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.00027335399259427814
slice7,slice7_original_glcm_Idn,0.00026870847643449173
slice7,slice7_original_gldm_GrayLevelVariance,0.0002679855168668785
slice7,slice7_original_gldm_DependenceVariance,0.00026479681720788624
slice7,slice7_original_glrlm_ShortRunLowGrayLevelEmphasis,0.00021081248554585
slice7,slice7_original_glcm_Idm,0.00020955375336037903
slice7,slice7_original_glszm_LargeAreaHighGrayLevelEmphasis,0.00019238615252054327
slice7,slice7_original_firstorder_RootMeanSquared,0.0001814381926927501
slice7,slice7_original_firstorder_MeanAbsoluteDeviation,0.00018092871779458748
slice7,slice7_original_firstorder_Variance,0.00017202702675967726
slice7,slice7_original_glcm_ClusterTendency,0.0001603939216913355
slice7,slice7_original_glcm_ClusterShade,0.0001585248182004624
slice7,slice7_original_glrlm_LowGrayLevelRunEmphasis,0.00014546167418153302
slice7,slice7_original_glcm_Contrast,0.00010795462911609225
slice7,slice7_original_gldm_HighGrayLevelEmphasis,9.695942414241129e-05
slice7,slice7_original_glrlm_ShortRunHighGrayLevelEmphasis,8.087722357865364e-05
slice7,slice7_original_glcm_Imc1,5.391814905243577e-05
slice7,slice7_original_glszm_SmallAreaHighGrayLevelEmphasis,3.053528100689063e-05
slice7,slice7_original_glszm_ZoneEntropy,2.983583912139674e-05
slice7,slice7_original_glrlm_GrayLevelNonUniformity,2.1903729196443262e-05
slice7,slice7_original_firstorder_10Percentile,0.0
slice7,slice7_original_firstorder_Minimum,0.0
slice7,slice7_original_glszm_SmallAreaLowGrayLevelEmphasis,0.0
slice7,slice7_original_gldm_LargeDependenceEmphasis,0.0
slice7,slice7_original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0
slice7,slice7_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0
slice7,slice7_original_glcm_DifferenceEntropy,0.0
slice7,slice7_original_glcm_SumEntropy,0.0
slice8,slice8_original_shape2D_MaximumDiameter,0.004001161990020352
slice8,slice8_original_glszm_SmallAreaEmphasis,0.0036295429173737854
slice8,slice8_original_shape2D_MinorAxisLength,0.0026393826770661926
slice8,slice8_original_gldm_DependenceVariance,0.002295067952625391
slice8,slice8_original_glrlm_RunVariance,0.0022275320308756882
slice8,slice8_original_shape2D_MajorAxisLength,0.0020748378500604204
slice8,slice8_original_gldm_DependenceNonUniformityNormalized,0.001811221538984687
slice8,slice8_original_glrlm_GrayLevelNonUniformityNormalized,0.001588312559847098
slice8,slice8_original_glcm_Correlation,0.001489294060020292
slice8,slice8_original_glszm_SizeZoneNonUniformityNormalized,0.0014636717769342944
slice8,slice8_original_glcm_MCC,0.0013867836355431502
slice8,slice8_original_gldm_LowGrayLevelEmphasis,0.0013772327338268733
slice8,slice8_original_glcm_Imc1,0.0013542239136501721
slice8,slice8_original_gldm_GrayLevelNonUniformity,0.0013011916836833581
slice8,slice8_original_firstorder_Range,0.0012840461585295478
slice8,slice8_original_firstorder_MeanAbsoluteDeviation,0.0011142814501819522
slice8,slice8_original_shape2D_PixelSurface,0.0010770335763104952
slice8,slice8_original_firstorder_RobustMeanAbsoluteDeviation,0.0010238377550990496
slice8,slice8_original_shape2D_Perimeter,0.0010227322285596872
slice8,slice8_original_glcm_InverseVariance,0.0009997949121858562
slice8,slice8_original_ngtdm_Coarseness,0.000978020466395222
slice8,slice8_original_glcm_MaximumProbability,0.0009679403856363218
slice8,slice8_original_gldm_DependenceEntropy,0.0009633073505139219
slice8,slice8_original_glcm_Contrast,0.0009135077442109539
slice8,slice8_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0008773812282284466
slice8,slice8_original_glszm_ZoneEntropy,0.0008490889340489118
slice8,slice8_original_glszm_GrayLevelNonUniformityNormalized,0.000845248827837842
slice8,slice8_original_gldm_LargeDependenceLowGrayLevelEmphasis,0.000812256643799442
slice8,slice8_original_glcm_Idn,0.0008031349211703969
slice8,slice8_original_gldm_GrayLevelVariance,0.0007795722061393759
slice8,slice8_original_firstorder_Maximum,0.0007760527835234908
slice8,slice8_original_glcm_ClusterTendency,0.0007661574948858385
slice8,slice8_original_firstorder_Mean,0.0007230117866349156
slice8,slice8_original_glszm_HighGrayLevelZoneEmphasis,0.0006938694177593457
slice8,slice8_original_glcm_DifferenceEntropy,0.0006760536765570812
slice8,slice8_original_shape2D_Elongation,0.0006568083565331207
slice8,slice8_original_glcm_Idmn,0.0006544977226674992
slice8,slice8_original_glcm_Id,0.0006276346654344415
slice8,slice8_original_glszm_GrayLevelNonUniformity,0.0006125516519750911
slice8,slice8_original_gldm_LargeDependenceEmphasis,0.0006046527546733275
slice8,slice8_original_glcm_ClusterShade,0.0006026752656125451
slice8,slice8_original_glcm_Idm,0.000596808192630262
slice8,slice8_original_gldm_HighGrayLevelEmphasis,0.0005630621904899708
slice8,slice8_original_glrlm_RunLengthNonUniformity,0.0005339257186130322
slice8,slice8_original_glszm_SmallAreaHighGrayLevelEmphasis,0.0005234858276195651
slice8,slice8_original_firstorder_Median,0.0004991593370294821
slice8,slice8_original_glrlm_GrayLevelVariance,0.0004459393826192636
slice8,slice8_original_firstorder_Uniformity,0.0004354514289425886
slice8,slice8_original_glrlm_LongRunEmphasis,0.00042531366706736497
slice8,slice8_original_glszm_SmallAreaLowGrayLevelEmphasis,0.00040171447799053426
slice8,slice8_original_shape2D_MeshSurface,0.00036423166228926625
slice8,slice8_original_firstorder_Variance,0.0003518780280363874
slice8,slice8_original_gldm_DependenceNonUniformity,0.0003494388946974876
slice8,slice8_original_firstorder_TotalEnergy,0.0003467963411680344
slice8,slice8_original_glrlm_ShortRunHighGrayLevelEmphasis,0.0003422708361353227
slice8,slice8_original_glrlm_ShortRunEmphasis,0.00033805860376719896
slice8,slice8_original_glrlm_LongRunHighGrayLevelEmphasis,0.0003349518961138451
slice8,slice8_original_glrlm_LowGrayLevelRunEmphasis,0.00033323418228063505
slice8,slice8_original_firstorder_10Percentile,0.0003144352075692614
slice8,slice8_original_firstorder_Skewness,0.0003080014781533777
slice8,slice8_original_glrlm_GrayLevelNonUniformity,0.00030257454931877434
slice8,slice8_original_glcm_DifferenceVariance,0.0002939467971863991
slice8,slice8_original_shape2D_PerimeterSurfaceRatio,0.0002880342474194931
slice8,slice8_original_glrlm_LongRunLowGrayLevelEmphasis,0.00028785979011851105
slice8,slice8_original_ngtdm_Strength,0.0002808119921915514
slice8,slice8_original_firstorder_InterquartileRange,0.00027876223404261694
slice8,slice8_original_glrlm_HighGrayLevelRunEmphasis,0.0002736270025287926
slice8,slice8_original_firstorder_90Percentile,0.0002715570435989202
slice8,slice8_original_firstorder_Kurtosis,0.0002434910446487757
slice8,slice8_original_glcm_Imc2,0.00024100310856131269
slice8,slice8_original_shape2D_Sphericity,0.00024055276116468128
slice8,slice8_original_glcm_DifferenceAverage,0.0002372490594009741
slice8,slice8_original_glszm_LargeAreaHighGrayLevelEmphasis,0.0002270047314765132
slice8,slice8_original_glrlm_RunLengthNonUniformityNormalized,0.0002147325391250928
slice8,slice8_original_glszm_ZonePercentage,0.00020967065771064947
slice8,slice8_original_glrlm_RunEntropy,0.00018584860693239742
slice8,slice8_original_glcm_SumEntropy,0.00018516213159343914
slice8,slice8_original_glrlm_ShortRunLowGrayLevelEmphasis,0.00015602239785237238
slice8,slice8_original_glszm_LowGrayLevelZoneEmphasis,0.00014612430989381953
slice8,slice8_original_glszm_SizeZoneNonUniformity,0.0001400109856072799
slice8,slice8_original_ngtdm_Complexity,0.00011292912404341133
slice8,slice8_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.00010815314018527111
slice8,slice8_original_glszm_LargeAreaLowGrayLevelEmphasis,0.00010696385509821534
slice8,slice8_original_glszm_LargeAreaEmphasis,0.0001069598283154606
slice8,slice8_original_glrlm_RunPercentage,0.00010489303360903308
slice8,slice8_original_glcm_SumAverage,9.789544368088482e-05
slice8,slice8_original_ngtdm_Contrast,2.0927628536889136e-05
slice8,slice8_original_glcm_JointEntropy,2.045954776192252e-05
slice8,slice8_original_firstorder_Energy,0.0
slice8,slice8_original_firstorder_Entropy,0.0
slice8,slice8_original_firstorder_Minimum,0.0
slice8,slice8_original_firstorder_RootMeanSquared,0.0
slice8,slice8_original_glszm_GrayLevelVariance,0.0
slice8,slice8_original_glszm_ZoneVariance,0.0
slice8,slice8_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
slice8,slice8_original_gldm_SmallDependenceEmphasis,0.0
slice8,slice8_original_glcm_Autocorrelation,0.0
slice8,slice8_original_glcm_ClusterProminence,0.0
slice8,slice8_original_glcm_JointAverage,0.0
slice8,slice8_original_glcm_JointEnergy,0.0
slice8,slice8_original_glcm_SumSquares,0.0
slice8,slice8_original_ngtdm_Busyness,0.0
slice9,slice9_original_glcm_DifferenceVariance,0.0030980444327292026
slice9,slice9_original_glszm_ZoneEntropy,0.0030126563506810435
slice9,slice9_original_glrlm_LongRunEmphasis,0.0027018206976798754
slice9,slice9_original_glcm_InverseVariance,0.0026566646170989926
slice9,slice9_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.002525845149344402
slice9,slice9_original_glszm_SmallAreaLowGrayLevelEmphasis,0.0024253530866908137
slice9,slice9_original_glrlm_ShortRunLowGrayLevelEmphasis,0.002381350947413334
slice9,slice9_original_shape2D_MajorAxisLength,0.0023770598903400967
slice9,slice9_original_gldm_DependenceNonUniformity,0.0023272514441055104
slice9,slice9_original_glcm_Idmn,0.0022795575090424304
slice9,slice9_original_gldm_DependenceVariance,0.00219827451000163
slice9,slice9_original_shape2D_MinorAxisLength,0.0021361226756116234
slice9,slice9_original_firstorder_Uniformity,0.0019884583800561964
slice9,slice9_original_shape2D_Perimeter,0.0019655489477792003
slice9,slice9_original_glcm_Correlation,0.0019357425043401127
slice9,slice9_original_firstorder_RobustMeanAbsoluteDeviation,0.001824494746727393
slice9,slice9_original_firstorder_Skewness,0.0017405111241889648
slice9,slice9_original_shape2D_MeshSurface,0.0017270153712840408
slice9,slice9_original_glszm_GrayLevelVariance,0.0017196916843505818
slice9,slice9_original_glszm_GrayLevelNonUniformity,0.001708453020313138
slice9,slice9_original_glrlm_GrayLevelVariance,0.00167896741525505
slice9,slice9_original_glszm_SmallAreaHighGrayLevelEmphasis,0.0016129160632471415
slice9,slice9_original_glcm_ClusterShade,0.0015372410511301832
slice9,slice9_original_glcm_Imc1,0.0015235688665449529
slice9,slice9_original_ngtdm_Coarseness,0.0014541209323276
slice9,slice9_original_glszm_SizeZoneNonUniformity,0.0014118609379701814
slice9,slice9_original_glrlm_GrayLevelNonUniformity,0.001353558301558095
slice9,slice9_original_firstorder_Entropy,0.001347398377824088
slice9,slice9_original_glcm_Imc2,0.0013425219638746727
slice9,slice9_original_glrlm_LongRunLowGrayLevelEmphasis,0.00128752076730083
slice9,slice9_original_glszm_SizeZoneNonUniformityNormalized,0.0012688050192033087
slice9,slice9_original_glrlm_RunLengthNonUniformity,0.0012354758457064636
slice9,slice9_original_gldm_GrayLevelNonUniformity,0.0011819155739154295
slice9,slice9_original_firstorder_Range,0.0011279855293369317
slice9,slice9_original_firstorder_RootMeanSquared,0.0010978437722899176
slice9,slice9_original_firstorder_MeanAbsoluteDeviation,0.0010955747866910948
slice9,slice9_original_glrlm_LowGrayLevelRunEmphasis,0.0010836734392353684
slice9,slice9_original_glcm_MaximumProbability,0.0010371380658928168
slice9,slice9_original_gldm_GrayLevelVariance,0.0009985742864294374
slice9,slice9_original_glcm_DifferenceEntropy,0.0009884034269488583
slice9,slice9_original_firstorder_Maximum,0.0009865786068126395
slice9,slice9_original_ngtdm_Busyness,0.0009648705342030023
slice9,slice9_original_glszm_LargeAreaLowGrayLevelEmphasis,0.0009590469715463159
slice9,slice9_original_glcm_JointEnergy,0.0009558016577042658
slice9,slice9_original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0009341173548366267
slice9,slice9_original_shape2D_Sphericity,0.0009098172398458438
slice9,slice9_original_gldm_DependenceEntropy,0.0008935761453377195
slice9,slice9_original_gldm_LowGrayLevelEmphasis,0.0008704982650232124
slice9,slice9_original_glszm_LargeAreaEmphasis,0.0008575120296337535
slice9,slice9_original_glszm_HighGrayLevelZoneEmphasis,0.0008573394432423075
slice9,slice9_original_glcm_SumEntropy,0.0008185480063803309
slice9,slice9_original_ngtdm_Contrast,0.0008108795446941249
slice9,slice9_original_glrlm_LongRunHighGrayLevelEmphasis,0.0007718202496728348
slice9,slice9_original_glszm_ZonePercentage,0.0007368011030185782
slice9,slice9_original_shape2D_PixelSurface,0.0007253503189496142
slice9,slice9_original_shape2D_Elongation,0.000718590773782974
slice9,slice9_original_glcm_Idn,0.0007182010068025441
slice9,slice9_original_glcm_ClusterProminence,0.0006912992960724949
slice9,slice9_original_firstorder_90Percentile,0.00068536453439935
slice9,slice9_original_glrlm_GrayLevelNonUniformityNormalized,0.0006723498168117678
slice9,slice9_original_glcm_JointEntropy,0.0006668284737506524
slice9,slice9_original_glszm_SmallAreaEmphasis,0.0006358193360504338
slice9,slice9_original_gldm_HighGrayLevelEmphasis,0.0006282543579478867
slice9,slice9_original_glcm_ClusterTendency,0.0006214767123631164
slice9,slice9_original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0006064699483306662
slice9,slice9_original_firstorder_Mean,0.0006016929842846308
slice9,slice9_original_glszm_LargeAreaHighGrayLevelEmphasis,0.0005953383966467894
slice9,slice9_original_glcm_Autocorrelation,0.0005659587382472515
slice9,slice9_original_glcm_SumAverage,0.0005611277602050131
slice9,slice9_original_glrlm_ShortRunEmphasis,0.0005401685492910217
slice9,slice9_original_glrlm_ShortRunHighGrayLevelEmphasis,0.0005282100242881566
slice9,slice9_original_firstorder_10Percentile,0.0005218266972694673
slice9,slice9_original_glrlm_RunEntropy,0.0005135327616424825
slice9,slice9_original_glrlm_RunVariance,0.0005069530746570929
slice9,slice9_original_gldm_LargeDependenceEmphasis,0.0004954467894170483
slice9,slice9_original_firstorder_Median,0.00046018545314381056
slice9,slice9_original_glcm_DifferenceAverage,0.0004190827622561939
slice9,slice9_original_firstorder_TotalEnergy,0.0004038585821138538
slice9,slice9_original_shape2D_PerimeterSurfaceRatio,0.0003936725553148337
slice9,slice9_original_glszm_ZoneVariance,0.0003864818311226876
slice9,slice9_original_glcm_Contrast,0.0003373830456622454
slice9,slice9_original_glrlm_HighGrayLevelRunEmphasis,0.0003230386325063803
slice9,slice9_original_ngtdm_Complexity,0.0003096871014013328
slice9,slice9_original_firstorder_Energy,0.0002745286774085225
slice9,slice9_original_glszm_GrayLevelNonUniformityNormalized,0.00025405734203481987
slice9,slice9_original_firstorder_Kurtosis,0.00021701928196916483
slice9,slice9_original_glcm_SumSquares,0.0001962559144209011
slice9,slice9_original_glrlm_RunLengthNonUniformityNormalized,0.00018551613844538218
slice9,slice9_original_glcm_MCC,0.00018226541498655868
slice9,slice9_original_glcm_Idm,0.00018186408233393877
slice9,slice9_original_firstorder_Variance,0.00016625501739844385
slice9,slice9_original_gldm_SmallDependenceEmphasis,0.0001633610450512
slice9,slice9_original_shape2D_MaximumDiameter,0.0001486138413622301
slice9,slice9_original_glrlm_RunPercentage,8.276364645868759e-05
slice9,slice9_original_firstorder_InterquartileRange,5.463940010149047e-05
slice9,slice9_original_gldm_DependenceNonUniformityNormalized,4.400238804625466e-05
slice9,slice9_original_glcm_JointAverage,1.4624147581694179e-05
slice9,slice9_original_firstorder_Minimum,0.0
slice9,slice9_original_glszm_LowGrayLevelZoneEmphasis,0.0
slice9,slice9_original_gldm_LargeDependenceHighGrayLevelEmphasis,0.0
slice9,slice9_original_glcm_Id,0.0
slice9,slice9_original_ngtdm_Strength,0.0
slice10,slice10_original_shape2D_MinorAxisLength,0.005709352117765071
slice10,slice10_original_shape2D_MeshSurface,0.003437223885931069
slice10,slice10_original_glcm_Imc1,0.0031295401968994786
slice10,slice10_original_shape2D_MaximumDiameter,0.002394702970912877
slice10,slice10_original_glszm_SizeZoneNonUniformityNormalized,0.002370592882495422
slice10,slice10_original_glszm_SmallAreaEmphasis,0.002004700438807387
slice10,slice10_original_ngtdm_Coarseness,0.0018227215714123036
slice10,slice10_original_glcm_Idmn,0.0018080429430048042
slice10,slice10_original_glcm_ClusterShade,0.001725342239843915
slice10,slice10_original_shape2D_Elongation,0.001468347894636474
slice10,slice10_original_firstorder_TotalEnergy,0.0014570999305233737
slice10,slice10_original_glcm_MCC,0.0013594448477878872
slice10,slice10_original_glszm_GrayLevelNonUniformity,0.0013356065563794347
slice10,slice10_original_glcm_InverseVariance,0.0012274996762386325
slice10,slice10_original_firstorder_MeanAbsoluteDeviation,0.001201279182430463
slice10,slice10_original_shape2D_PixelSurface,0.0011776633357262769
slice10,slice10_original_shape2D_Perimeter,0.0011579663052316913
slice10,slice10_original_glszm_SmallAreaHighGrayLevelEmphasis,0.0011379831461174683
slice10,slice10_original_glszm_SizeZoneNonUniformity,0.0011044699791962302
slice10,slice10_original_gldm_DependenceEntropy,0.0010993415848071062
slice10,slice10_original_glrlm_HighGrayLevelRunEmphasis,0.0010819035759037348
slice10,slice10_original_ngtdm_Contrast,0.0010612750395192759
slice10,slice10_original_glrlm_GrayLevelNonUniformityNormalized,0.0009824153117419829
slice10,slice10_original_glszm_LargeAreaHighGrayLevelEmphasis,0.0009548538994074237
slice10,slice10_original_firstorder_Entropy,0.0009213282456377851
slice10,slice10_original_gldm_DependenceNonUniformity,0.0008684584299097542
slice10,slice10_original_firstorder_90Percentile,0.0008605119920389875
slice10,slice10_original_glcm_JointAverage,0.000848621582396204
slice10,slice10_original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0008311190436118208
slice10,slice10_original_glcm_SumSquares,0.0008079248957233203
slice10,slice10_original_gldm_LargeDependenceEmphasis,0.0008054057399060214
slice10,slice10_original_firstorder_Uniformity,0.0007556840777202053
slice10,slice10_original_glrlm_GrayLevelNonUniformity,0.0007496960562749326
slice10,slice10_original_gldm_HighGrayLevelEmphasis,0.0007047013192603643
slice10,slice10_original_firstorder_Kurtosis,0.0007023327041421105
slice10,slice10_original_glszm_SmallAreaLowGrayLevelEmphasis,0.0006977280640077852
slice10,slice10_original_shape2D_MajorAxisLength,0.000683062469125707
slice10,slice10_original_glrlm_RunVariance,0.0006781820178617248
slice10,slice10_original_firstorder_InterquartileRange,0.0006247284661307853
slice10,slice10_original_glrlm_LongRunLowGrayLevelEmphasis,0.0005952177201421095
slice10,slice10_original_glcm_DifferenceVariance,0.0005878317800086374
slice10,slice10_original_shape2D_PerimeterSurfaceRatio,0.0005846061955685399
slice10,slice10_original_glrlm_RunEntropy,0.0005839303423326013
slice10,slice10_original_glcm_DifferenceEntropy,0.0005803275405932597
slice10,slice10_original_ngtdm_Strength,0.0005750671679304405
slice10,slice10_original_glcm_Idm,0.00057365484689188
slice10,slice10_original_glszm_LowGrayLevelZoneEmphasis,0.0005676936531511102
slice10,slice10_original_firstorder_RobustMeanAbsoluteDeviation,0.0005005439341381257
slice10,slice10_original_ngtdm_Busyness,0.000495112494170285
slice10,slice10_original_glrlm_ShortRunHighGrayLevelEmphasis,0.00047991656116537463
slice10,slice10_original_glcm_SumAverage,0.0004726084582750571
slice10,slice10_original_glrlm_LongRunEmphasis,0.0004722363504211619
slice10,slice10_original_glcm_Correlation,0.00046944896531580724
